date,ticker,company,concept,open,high,low,close,volume,amount,turnover_rate
2024-11-15,600519,Kweichow Moutai,白酒消费,1345.1,1353.27,1336.34,1345.34,75440953,101493540389.65,5.029
2024-11-18,600519,Kweichow Moutai,白酒消费,1332.66,1366.54,1315.92,1322.11,91236573,120625081675.77,6.082
2024-11-19,600519,Kweichow Moutai,白酒消费,1297.77,1338.94,1284.66,1310.49,74664836,97847647170.6,4.978
2024-11-20,600519,Kweichow Moutai,白酒消费,1311.84,1343.52,1272.84,1303.33,75287606,98124933817.23,5.019
2024-11-21,600519,Kweichow Moutai,白酒消费,1278.47,1285.4,1267.69,1277.47,72331971,92401919028.57,4.822
2024-11-22,600519,Kweichow Moutai,白酒消费,1280.5,1287.11,1245.68,1277.17,76695159,97952437201.67,5.113
2024-11-25,600519,Kweichow Moutai,白酒消费,1276.49,1300.49,1254.71,1283.15,76183319,97754649944.84,5.079
2024-11-26,600519,Kweichow Moutai,白酒消费,1273.43,1307.62,1248.83,1277.15,67166982,85782603344.55,4.478
2024-11-27,600519,Kweichow Moutai,白酒消费,1240.9,1254.62,1227.63,1238.84,70498593,87336597791.14,4.7
2024-11-28,600519,Kweichow Moutai,白酒消费,1233.87,1264.49,1214.76,1231.37,80112654,98648662092.72,5.341
2024-11-29,600519,Kweichow Moutai,白酒消费,1221.04,1238.97,1202.61,1215.32,70242795,85367768705.25,4.683
2024-12-02,600519,Kweichow Moutai,白酒消费,1224.24,1237.68,1216.9,1221.12,60860617,74317814989.07,4.057
2024-12-03,600519,Kweichow Moutai,白酒消费,1229.04,1259.45,1214.54,1223.82,76277996,93350309720.59,5.085
2024-12-04,600519,Kweichow Moutai,白酒消费,1269.85,1299.88,1239.0,1275.85,65503066,83571804108.99,4.367
2024-12-05,600519,Kweichow Moutai,白酒消费,1300.12,1308.18,1269.0,1293.0,59856794,77394664423.72,3.99
2024-12-06,600519,Kweichow Moutai,白酒消费,1284.56,1298.71,1251.69,1288.07,63497512,81789112165.91,4.233
2024-12-09,600519,Kweichow Moutai,白酒消费,1282.6,1297.18,1264.11,1284.39,75396911,96839361512.26,5.026
2024-12-10,600519,Kweichow Moutai,白酒消费,1236.33,1271.31,1209.8,1247.3,70534520,87977678594.02,4.702
2024-12-11,600519,Kweichow Moutai,白酒消费,1259.47,1283.72,1235.96,1254.68,78590889,98606686642.37,5.239
2024-12-12,600519,Kweichow Moutai,白酒消费,1223.96,1231.85,1201.03,1224.3,66886650,81889030142.07,4.459
2024-12-13,600519,Kweichow Moutai,白酒消费,1186.94,1222.33,1177.76,1192.75,54586550,65107901816.7,3.639
2024-12-16,600519,Kweichow Moutai,白酒消费,1197.32,1222.09,1188.13,1204.12,68070824,81965246004.31,4.538
2024-12-17,600519,Kweichow Moutai,白酒消费,1224.58,1249.08,1207.97,1226.45,71085199,87182287559.6,4.739
2024-12-18,600519,Kweichow Moutai,白酒消费,1240.74,1260.62,1235.75,1251.36,59007752,73839955169.41,3.934
2024-12-19,600519,Kweichow Moutai,白酒消费,1207.14,1233.77,1187.57,1217.34,78158203,95144810236.56,5.211
2024-12-20,600519,Kweichow Moutai,白酒消费,1218.33,1242.76,1198.92,1214.49,58095621,70556455242.76,3.873
2024-12-23,600519,Kweichow Moutai,白酒消费,1264.17,1296.39,1228.75,1244.95,74224718,92406389268.84,4.948
2024-12-24,600519,Kweichow Moutai,白酒消费,1273.25,1279.07,1237.66,1263.88,80571600,101833232426.21,5.371
2024-12-25,600519,Kweichow Moutai,白酒消费,1267.19,1276.93,1249.11,1270.68,69584552,88419884039.58,4.639
2024-12-26,600519,Kweichow Moutai,白酒消费,1252.46,1282.15,1235.89,1247.37,69780742,87042736987.77,4.652
2024-12-27,600519,Kweichow Moutai,白酒消费,1256.72,1279.06,1238.03,1256.76,72448546,91050544717.82,4.83
2024-12-30,600519,Kweichow Moutai,白酒消费,1271.28,1284.99,1263.4,1274.61,68386394,87166245928.38,4.559
2024-12-31,600519,Kweichow Moutai,白酒消费,1292.02,1316.8,1266.54,1287.1,76790122,98836470194.54,5.119
2025-01-01,600519,Kweichow Moutai,白酒消费,1287.63,1312.15,1277.76,1290.74,81088505,104664196058.51,5.406
2025-01-02,600519,Kweichow Moutai,白酒消费,1268.46,1277.74,1236.62,1271.63,60492558,76923874263.95,4.033
2025-01-03,600519,Kweichow Moutai,白酒消费,1263.91,1278.84,1233.58,1268.65,68439105,86825355623.74,4.563
2025-01-06,600519,Kweichow Moutai,白酒消费,1240.52,1259.22,1233.95,1241.51,80832326,100354238963.53,5.389
2025-01-07,600519,Kweichow Moutai,白酒消费,1240.05,1266.28,1215.8,1245.3,69781980,86899632016.55,4.652
2025-01-08,600519,Kweichow Moutai,白酒消费,1257.26,1275.0,1228.03,1267.06,80128306,101526992042.89,5.342
2025-01-09,600519,Kweichow Moutai,白酒消费,1266.18,1282.77,1245.81,1260.22,65983834,83154083797.4,4.399
2025-01-10,600519,Kweichow Moutai,白酒消费,1210.38,1234.26,1204.8,1218.48,70358269,85730406786.96,4.691
2025-01-13,600519,Kweichow Moutai,白酒消费,1225.36,1235.66,1213.09,1219.3,61994600,75590307993.45,4.133
2025-01-14,600519,Kweichow Moutai,白酒消费,1229.98,1254.33,1222.38,1226.92,84507458,103684260294.17,5.634
2025-01-15,600519,Kweichow Moutai,白酒消费,1250.96,1281.11,1239.47,1244.35,68408451,85123847100.32,4.561
2025-01-16,600519,Kweichow Moutai,白酒消费,1238.8,1257.71,1214.92,1231.79,71900590,88566728769.57,4.793
2025-01-17,600519,Kweichow Moutai,白酒消费,1200.87,1217.26,1194.48,1201.29,72977200,87666433293.9,4.865
2025-01-20,600519,Kweichow Moutai,白酒消费,1241.4,1267.56,1223.94,1239.61,64005152,79341461501.4,4.267
2025-01-21,600519,Kweichow Moutai,白酒消费,1207.29,1227.73,1186.72,1209.71,62837611,76015384658.83,4.189
2025-01-22,600519,Kweichow Moutai,白酒消费,1232.5,1262.54,1199.59,1221.94,66668318,81464497390.91,4.445
2025-01-23,600519,Kweichow Moutai,白酒消费,1239.07,1253.22,1208.24,1226.78,76708881,94104941671.09,5.114
2025-01-24,600519,Kweichow Moutai,白酒消费,1244.15,1248.88,1219.65,1239.45,62275645,77187502548.2,4.152
2025-01-27,600519,Kweichow Moutai,白酒消费,1222.68,1243.21,1218.78,1224.66,69297420,84865831455.89,4.62
2025-01-28,600519,Kweichow Moutai,白酒消费,1238.03,1268.27,1227.84,1238.18,63323086,78405109953.5,4.222
2025-01-29,600519,Kweichow Moutai,白酒消费,1260.69,1272.31,1241.58,1264.51,94326341,119276734356.08,6.288
2025-01-30,600519,Kweichow Moutai,白酒消费,1226.09,1256.26,1220.84,1229.16,82011768,100805381814.71,5.467
2025-01-31,600519,Kweichow Moutai,白酒消费,1259.18,1290.77,1235.59,1270.32,77217519,98090758099.0,5.148
2025-02-03,600519,Kweichow Moutai,白酒消费,1288.32,1297.93,1256.39,1285.1,83525509,107338917438.76,5.568
2025-02-04,600519,Kweichow Moutai,白酒消费,1303.36,1335.11,1291.17,1297.67,67356237,87406372289.26,4.49
2025-02-05,600519,Kweichow Moutai,白酒消费,1302.08,1327.59,1283.15,1299.03,69302771,90026037777.97,4.62
2025-02-06,600519,Kweichow Moutai,白酒消费,1308.19,1349.71,1292.41,1317.25,64646744,85155756681.4,4.31
2025-02-07,600519,Kweichow Moutai,白酒消费,1284.28,1314.52,1261.38,1285.59,78110438,100418073769.32,5.207
2025-02-10,600519,Kweichow Moutai,白酒消费,1239.98,1254.31,1213.51,1248.89,67312556,84066171840.86,4.488
2025-02-11,600519,Kweichow Moutai,白酒消费,1218.16,1222.43,1196.7,1207.67,59699394,72097378808.71,3.98
2025-02-12,600519,Kweichow Moutai,白酒消费,1232.22,1263.0,1213.62,1226.83,76113626,93378172454.45,5.074
2025-02-13,600519,Kweichow Moutai,白酒消费,1226.84,1251.22,1199.14,1233.82,62343637,76920823129.39,4.156
2025-02-14,600519,Kweichow Moutai,白酒消费,1215.33,1240.38,1187.7,1210.08,67247052,81374252546.66,4.483
2025-02-17,600519,Kweichow Moutai,白酒消费,1197.24,1217.76,1170.85,1184.34,66787073,79098303914.13,4.452
2025-02-18,600519,Kweichow Moutai,白酒消费,1153.17,1179.95,1135.34,1153.28,88388828,101937372258.18,5.893
2025-02-19,600519,Kweichow Moutai,白酒消费,1132.06,1154.95,1114.04,1128.4,77077810,86974790545.93,5.139
2025-02-20,600519,Kweichow Moutai,白酒消费,1154.52,1175.08,1139.27,1149.49,65224341,74974669230.26,4.348
2025-02-21,600519,Kweichow Moutai,白酒消费,1124.57,1131.97,1118.48,1126.6,77079289,86837742269.89,5.139
2025-02-24,600519,Kweichow Moutai,白酒消费,1137.71,1164.15,1114.05,1132.04,56540586,64006291163.68,3.769
2025-02-25,600519,Kweichow Moutai,白酒消费,1161.84,1177.2,1126.76,1155.2,70185018,81077548383.79,4.679
2025-02-26,600519,Kweichow Moutai,白酒消费,1141.87,1158.6,1131.81,1136.87,63855657,72595270870.01,4.257
2025-02-27,600519,Kweichow Moutai,白酒消费,1132.2,1149.96,1122.89,1141.84,74282939,84819516321.44,4.952
2025-02-28,600519,Kweichow Moutai,白酒消费,1157.54,1177.51,1141.84,1148.73,63682310,73153678599.13,4.245
2025-03-03,600519,Kweichow Moutai,白酒消费,1123.47,1133.09,1100.96,1125.6,57896783,65168772729.25,3.86
2025-03-04,600519,Kweichow Moutai,白酒消费,1187.43,1194.25,1160.65,1169.64,72434138,84721961196.27,4.829
2025-03-05,600519,Kweichow Moutai,白酒消费,1183.3,1210.73,1171.42,1177.32,75080885,88394099878.46,5.005
2025-03-06,600519,Kweichow Moutai,白酒消费,1174.03,1188.42,1170.45,1184.21,67652335,80114834364.73,4.51
2025-03-07,600519,Kweichow Moutai,白酒消费,1175.99,1194.77,1155.67,1175.53,65169559,76608664250.23,4.345
2025-03-10,600519,Kweichow Moutai,白酒消费,1155.12,1177.02,1127.5,1161.87,76566954,88960801052.74,5.104
2025-03-11,600519,Kweichow Moutai,白酒消费,1182.98,1199.57,1161.89,1178.89,68449333,80694098375.85,4.563
2025-03-12,600519,Kweichow Moutai,白酒消费,1162.05,1186.51,1151.3,1155.41,62033699,71674619303.77,4.136
2025-03-13,600519,Kweichow Moutai,白酒消费,1184.68,1223.52,1165.09,1195.08,71157473,85038524072.01,4.744
2025-03-14,600519,Kweichow Moutai,白酒消费,1189.24,1215.26,1164.41,1198.96,45489618,54540103312.84,3.033
2025-03-17,600519,Kweichow Moutai,白酒消费,1207.99,1227.73,1176.91,1202.43,58975526,70913658430.41,3.932
2025-03-18,600519,Kweichow Moutai,白酒消费,1211.76,1249.98,1188.32,1221.73,87527906,106935117868.76,5.835
2025-03-19,600519,Kweichow Moutai,白酒消费,1225.77,1234.36,1189.25,1220.23,58556909,71452852604.21,3.904
2025-03-20,600519,Kweichow Moutai,白酒消费,1201.16,1213.96,1194.38,1200.22,63912099,76708766460.57,4.261
2025-03-21,600519,Kweichow Moutai,白酒消费,1160.59,1186.23,1149.21,1167.78,88860433,103769674387.07,5.924
2025-03-24,600519,Kweichow Moutai,白酒消费,1195.96,1215.46,1187.24,1204.69,74377933,89602167885.13,4.959
2025-03-25,600519,Kweichow Moutai,白酒消费,1212.4,1236.32,1179.34,1209.05,79472240,96086168930.27,5.298
2025-03-26,600519,Kweichow Moutai,白酒消费,1226.11,1240.37,1199.33,1233.72,64116802,79101960507.87,4.274
2025-03-27,600519,Kweichow Moutai,白酒消费,1204.8,1241.69,1176.53,1211.07,68729165,83235603863.44,4.582
2025-03-28,600519,Kweichow Moutai,白酒消费,1210.58,1236.46,1197.93,1202.72,70084757,84292201066.92,4.672
2025-03-31,600519,Kweichow Moutai,白酒消费,1196.96,1204.42,1170.64,1195.14,62870654,75139221947.37,4.191
2025-04-01,600519,Kweichow Moutai,白酒消费,1207.6,1231.64,1198.99,1210.55,77404680,93702535105.32,5.16
2025-04-02,600519,Kweichow Moutai,白酒消费,1209.79,1222.45,1196.66,1200.92,68225710,81933533078.61,4.548
2025-04-03,600519,Kweichow Moutai,白酒消费,1193.99,1211.87,1186.75,1195.88,76547869,91542163980.21,5.103
2025-04-04,600519,Kweichow Moutai,白酒消费,1203.11,1233.19,1176.26,1215.67,65375943,79475503218.81,4.358
2025-04-07,600519,Kweichow Moutai,白酒消费,1203.97,1225.25,1192.69,1205.12,61025616,73543278921.55,4.068
2025-04-08,600519,Kweichow Moutai,白酒消费,1216.5,1232.88,1202.59,1217.7,77909544,94870305645.99,5.194
2025-04-09,600519,Kweichow Moutai,白酒消费,1230.15,1263.36,1211.65,1236.86,62542910,77356730168.31,4.17
2025-04-10,600519,Kweichow Moutai,白酒消费,1267.41,1296.52,1236.36,1249.5,79839724,99759483867.11,5.323
2025-04-11,600519,Kweichow Moutai,白酒消费,1244.23,1284.29,1226.21,1254.48,80583196,101089616935.39,5.372
2025-04-14,600519,Kweichow Moutai,白酒消费,1274.06,1291.33,1251.5,1281.68,67841213,86951000534.89,4.523
2025-04-15,600519,Kweichow Moutai,白酒消费,1287.72,1305.95,1282.76,1294.45,73728046,95437476121.48,4.915
2025-04-16,600519,Kweichow Moutai,白酒消费,1287.1,1312.84,1258.75,1289.39,67183893,86626013322.64,4.479
2025-04-17,600519,Kweichow Moutai,白酒消费,1282.76,1313.05,1253.11,1288.52,67739828,87284272872.05,4.516
2025-04-18,600519,Kweichow Moutai,白酒消费,1323.89,1341.33,1301.96,1325.99,86114704,114187162532.08,5.741
2025-04-21,600519,Kweichow Moutai,白酒消费,1289.73,1312.59,1278.11,1291.64,76024926,98196658286.77,5.068
2025-04-22,600519,Kweichow Moutai,白酒消费,1277.53,1302.6,1261.37,1274.51,75729696,96518076007.71,5.049
2025-04-23,600519,Kweichow Moutai,白酒消费,1289.53,1300.19,1264.77,1290.51,60568599,78164328357.44,4.038
2025-04-24,600519,Kweichow Moutai,白酒消费,1272.2,1290.15,1244.28,1280.95,62672481,80280206652.34,4.178
2025-04-25,600519,Kweichow Moutai,白酒消费,1264.39,1275.26,1250.71,1268.45,60644477,76924652314.84,4.043
2025-04-28,600519,Kweichow Moutai,白酒消费,1284.97,1312.19,1262.74,1283.38,69291030,88926650669.9,4.619
2025-04-29,600519,Kweichow Moutai,白酒消费,1253.16,1263.99,1231.08,1257.4,83925718,105528597305.26,5.595
2025-04-30,600519,Kweichow Moutai,白酒消费,1284.78,1298.42,1270.41,1277.54,74205184,94799728170.36,4.947
2025-05-01,600519,Kweichow Moutai,白酒消费,1279.11,1297.0,1251.64,1278.09,81198779,103779113254.69,5.413
2025-05-02,600519,Kweichow Moutai,白酒消费,1270.03,1296.4,1229.87,1253.47,60449421,75771245511.42,4.03
2025-05-05,600519,Kweichow Moutai,白酒消费,1243.48,1262.21,1233.45,1243.3,79902746,99343377736.97,5.327
2025-05-06,600519,Kweichow Moutai,白酒消费,1220.94,1243.38,1201.12,1222.96,64776638,79219343397.42,4.318
2025-05-07,600519,Kweichow Moutai,白酒消费,1261.27,1269.54,1237.43,1253.18,60596165,75937623353.9,4.04
2025-05-08,600519,Kweichow Moutai,白酒消费,1257.75,1269.34,1227.1,1238.32,61725333,76435705183.35,4.115
2025-05-09,600519,Kweichow Moutai,白酒消费,1211.97,1220.17,1167.91,1196.39,58378690,69843781656.18,3.892
2025-05-12,600519,Kweichow Moutai,白酒消费,1190.15,1220.53,1161.41,1186.08,63717271,75573876235.38,4.248
2025-05-13,600519,Kweichow Moutai,白酒消费,1165.21,1180.84,1154.39,1166.01,67935895,79213599430.77,4.529
2025-05-14,600519,Kweichow Moutai,白酒消费,1120.1,1136.03,1107.18,1123.53,73884788,83012133013.09,4.926
2025-05-15,600519,Kweichow Moutai,白酒消费,1106.37,1128.92,1090.71,1102.13,83244560,91746323538.77,5.55
2025-05-16,600519,Kweichow Moutai,白酒消费,1085.76,1098.25,1069.14,1092.2,79061632,86351409325.96,5.271
2025-05-19,600519,Kweichow Moutai,白酒消费,1105.6,1140.25,1084.94,1116.49,75637553,84448624664.77,5.043
2025-05-20,600519,Kweichow Moutai,白酒消费,1134.16,1144.7,1127.54,1133.07,63162636,71567680879.87,4.211
2025-05-21,600519,Kweichow Moutai,白酒消费,1154.85,1163.42,1126.21,1154.41,83885671,96838670310.72,5.592
2025-05-22,600519,Kweichow Moutai,白酒消费,1175.73,1190.3,1155.19,1161.97,81115868,94253830107.47,5.408
2025-05-23,600519,Kweichow Moutai,白酒消费,1190.61,1194.88,1160.1,1177.36,71580119,84275283297.68,4.772
2025-05-26,600519,Kweichow Moutai,白酒消费,1192.16,1196.78,1155.5,1185.25,73894774,87583868139.73,4.926
2025-05-27,600519,Kweichow Moutai,白酒消费,1203.36,1218.45,1174.75,1200.84,71101028,85380664817.15,4.74
2025-05-28,600519,Kweichow Moutai,白酒消费,1217.05,1243.5,1180.35,1211.47,87229243,105675501438.16,5.815
2025-05-29,600519,Kweichow Moutai,白酒消费,1192.23,1208.22,1169.94,1197.64,70359899,84265538133.27,4.691
2025-05-30,600519,Kweichow Moutai,白酒消费,1175.59,1200.81,1154.1,1186.67,65657324,77913327430.89,4.377
2025-06-02,600519,Kweichow Moutai,白酒消费,1191.63,1215.85,1165.29,1197.49,69729035,83499624593.93,4.649
2025-06-03,600519,Kweichow Moutai,白酒消费,1223.75,1250.45,1206.07,1219.2,66315054,80850985132.59,4.421
2025-06-04,600519,Kweichow Moutai,白酒消费,1217.04,1231.14,1185.14,1214.57,86050727,104514616022.04,5.737
2025-06-05,600519,Kweichow Moutai,白酒消费,1231.15,1257.69,1202.95,1233.66,62891495,77586772359.68,4.193
2025-06-06,600519,Kweichow Moutai,白酒消费,1238.78,1256.12,1224.16,1233.63,82809837,102156916298.97,5.521
2025-06-09,600519,Kweichow Moutai,白酒消费,1236.69,1277.44,1215.77,1245.5,72675758,90517315424.69,4.845
2025-06-10,600519,Kweichow Moutai,白酒消费,1260.26,1292.03,1246.74,1263.34,65716135,83021952110.75,4.381
2025-06-11,600519,Kweichow Moutai,白酒消费,1279.49,1288.97,1239.34,1267.68,84351125,106930378175.7,5.623
2025-06-12,600519,Kweichow Moutai,白酒消费,1286.61,1315.54,1269.15,1275.29,72643972,92642206842.92,4.843
2025-06-13,600519,Kweichow Moutai,白酒消费,1281.95,1304.75,1263.66,1292.33,81994157,105963675803.65,5.466
2025-06-16,600519,Kweichow Moutai,白酒消费,1297.37,1301.48,1268.65,1284.39,64110881,82343066437.69,4.274
2025-06-17,600519,Kweichow Moutai,白酒消费,1283.45,1308.76,1266.77,1277.6,58489106,74725626669.49,3.899
2025-06-18,600519,Kweichow Moutai,白酒消费,1242.47,1259.71,1233.32,1241.45,68138919,84591231416.48,4.543
2025-06-19,600519,Kweichow Moutai,白酒消费,1223.17,1244.45,1211.99,1220.68,78647975,96003769081.94,5.243
2025-06-20,600519,Kweichow Moutai,白酒消费,1250.14,1279.73,1201.38,1233.24,71636950,88345397703.16,4.776
2025-06-23,600519,Kweichow Moutai,白酒消费,1247.42,1279.11,1210.0,1239.62,89217281,110595499427.91,5.948
2025-06-24,600519,Kweichow Moutai,白酒消费,1272.78,1291.53,1243.16,1264.04,67389246,85182640715.32,4.493
2025-06-25,600519,Kweichow Moutai,白酒消费,1350.19,1357.83,1312.59,1337.98,66884104,89489695994.06,4.459
2025-06-26,600519,Kweichow Moutai,白酒消费,1337.73,1368.76,1313.56,1343.2,67907557,91213494023.8,4.527
2025-06-27,600519,Kweichow Moutai,白酒消费,1379.51,1399.79,1364.4,1388.29,75709657,105106867109.38,5.047
2025-06-30,600519,Kweichow Moutai,白酒消费,1369.17,1380.81,1354.87,1371.97,69300903,95078770896.65,4.62
2025-07-01,600519,Kweichow Moutai,白酒消费,1365.92,1402.15,1349.27,1370.24,66945326,91731050938.9,4.463
2025-07-02,600519,Kweichow Moutai,白酒消费,1381.3,1427.8,1358.76,1396.87,61552095,85980071404.68,4.103
2025-07-03,600519,Kweichow Moutai,白酒消费,1358.17,1378.29,1327.07,1371.08,77315682,106005643632.43,5.154
2025-07-04,600519,Kweichow Moutai,白酒消费,1326.64,1362.08,1296.5,1343.11,68740363,92326099393.68,4.583
2025-07-07,600519,Kweichow Moutai,白酒消费,1346.42,1370.02,1299.14,1333.57,55353553,73817885218.52,3.69
2025-07-08,600519,Kweichow Moutai,白酒消费,1357.05,1383.58,1327.42,1354.7,61814579,83740203826.49,4.121
2025-07-09,600519,Kweichow Moutai,白酒消费,1391.71,1395.9,1361.64,1388.96,64582548,89702754964.24,4.306
2025-07-10,600519,Kweichow Moutai,白酒消费,1396.72,1402.5,1358.81,1391.7,76155884,105986471307.5,5.077
2025-07-11,600519,Kweichow Moutai,白酒消费,1407.28,1419.52,1364.56,1396.03,65911787,92014576869.31,4.394
2025-07-14,600519,Kweichow Moutai,白酒消费,1400.22,1411.9,1394.89,1406.32,70141193,98641038418.79,4.676
2025-07-15,600519,Kweichow Moutai,白酒消费,1379.44,1411.3,1369.29,1381.05,66594914,91971030423.79,4.44
2025-07-16,600519,Kweichow Moutai,白酒消费,1400.57,1417.66,1369.65,1409.53,65150983,91832083284.42,4.343
2025-07-17,600519,Kweichow Moutai,白酒消费,1412.21,1429.22,1384.14,1404.69,68768542,96598728828.21,4.585
2025-07-18,600519,Kweichow Moutai,白酒消费,1402.24,1416.47,1371.7,1400.81,57471271,80506167138.31,3.831
2025-07-21,600519,Kweichow Moutai,白酒消费,1383.03,1409.49,1355.41,1384.38,74969854,103786681989.91,4.998
2025-07-22,600519,Kweichow Moutai,白酒消费,1383.53,1417.65,1364.63,1378.82,56242845,77548689081.63,3.75
2025-07-23,600519,Kweichow Moutai,白酒消费,1348.86,1363.27,1316.8,1344.67,88592406,119127739180.48,5.906
2025-07-24,600519,Kweichow Moutai,白酒消费,1357.27,1393.06,1323.91,1359.2,76522690,104009880216.15,5.102
2025-07-25,600519,Kweichow Moutai,白酒消费,1359.59,1365.67,1349.92,1361.54,76210635,103763569975.26,5.081
2025-07-28,600519,Kweichow Moutai,白酒消费,1322.63,1349.64,1291.98,1323.45,84848051,112292308959.57,5.657
2025-07-29,600519,Kweichow Moutai,白酒消费,1336.48,1354.57,1326.79,1338.7,78003774,104423789614.63,5.2
2025-07-30,600519,Kweichow Moutai,白酒消费,1367.39,1401.22,1341.56,1373.27,87884565,120689287746.15,5.859
2025-07-31,600519,Kweichow Moutai,白酒消费,1350.15,1374.22,1326.07,1353.58,75606961,102339803223.79,5.04
2025-08-01,600519,Kweichow Moutai,白酒消费,1362.42,1377.99,1347.39,1364.07,88790969,121117027610.2,5.919
