date,ticker,open,high,low,close,volume,amount
2025-05-05,0700.HK,588.15,598.4,575.5,592.42,59733352,35387174978.08
2025-05-06,0700.HK,592.76,595.67,576.04,585.18,55489006,32471329131.7
2025-05-07,0700.HK,570.81,585.91,563.29,573.17,63200786,36224735109.38
2025-05-08,0700.HK,582.65,590.31,578.53,581.91,57005085,33171713283.92
2025-05-09,0700.HK,561.53,577.22,549.44,563.86,50041492,28216523593.26
2025-05-12,0700.HK,566.96,573.8,558.77,570.66,43920012,25063465765.92
2025-05-13,0700.HK,576.57,588.21,565.66,570.0,65826541,37521109554.92
2025-05-14,0700.HK,553.0,560.81,549.3,555.93,53721136,29865227831.44
2025-05-15,0700.HK,560.07,572.84,548.47,559.84,60009386,33595824183.26
2025-05-16,0700.HK,567.77,578.8,555.67,566.85,62117807,35211447640.68
2025-05-19,0700.HK,574.02,583.01,563.93,570.77,51534064,29414121732.55
2025-05-20,0700.HK,577.51,580.29,558.27,570.96,66063756,37719763845.92
2025-05-21,0700.HK,575.12,587.78,562.23,575.03,61479641,35352511835.2
2025-05-22,0700.HK,552.49,561.73,541.82,549.81,60595331,33315953019.9
2025-05-23,0700.HK,532.57,545.33,528.4,537.84,55054493,29610519249.21
2025-05-26,0700.HK,526.06,536.07,518.9,522.06,57264427,29895574159.39
2025-05-27,0700.HK,534.51,546.11,529.03,532.39,58618221,31207907269.19
2025-05-28,0700.HK,530.52,537.71,524.56,528.9,47776649,25269214466.48
2025-05-29,0700.HK,527.06,529.57,514.75,526.63,67032684,35301350890.98
2025-05-30,0700.HK,517.29,522.91,514.33,518.99,58653956,30440974900.08
2025-06-02,0700.HK,530.56,535.87,526.28,530.04,84990620,45048389034.31
2025-06-03,0700.HK,529.47,538.45,517.51,530.76,53040018,28151557114.79
2025-06-04,0700.HK,550.17,552.89,542.11,549.63,57050536,31356799003.12
2025-06-05,0700.HK,541.71,552.74,529.52,536.85,72396600,38865919306.17
2025-06-06,0700.HK,519.46,525.82,514.34,523.65,56256029,29458254249.77
2025-06-09,0700.HK,519.95,529.63,513.7,519.97,61487784,31971528786.81
2025-06-10,0700.HK,513.81,521.26,497.61,509.84,49009660,24987071499.55
2025-06-11,0700.HK,513.8,526.43,504.11,515.25,52999742,27307986341.47
2025-06-12,0700.HK,523.09,532.33,517.04,527.12,49738224,26217850976.31
2025-06-13,0700.HK,541.49,548.89,535.39,545.09,57822942,31518929752.0
2025-06-16,0700.HK,550.84,559.32,539.84,551.11,46789837,25786524968.01
2025-06-17,0700.HK,563.93,575.61,556.03,563.66,53775421,30311286205.55
2025-06-18,0700.HK,550.89,559.72,544.27,552.93,51176061,28296873485.82
2025-06-19,0700.HK,544.01,553.83,536.48,546.96,64477049,35266274712.95
2025-06-20,0700.HK,528.66,541.95,519.68,533.33,53345170,28450541186.82
2025-06-23,0700.HK,547.45,557.59,531.96,540.27,73287208,39594866393.07
2025-06-24,0700.HK,549.76,553.92,537.2,550.9,58553540,32257389745.62
2025-06-25,0700.HK,571.97,575.43,560.46,572.9,68978616,39517966865.96
2025-06-26,0700.HK,566.51,568.55,562.03,564.83,55371382,31275397892.99
2025-06-27,0700.HK,545.07,554.39,540.78,548.45,54931276,30127098333.36
2025-06-30,0700.HK,553.35,558.66,547.72,551.11,48692657,26834962510.17
2025-07-01,0700.HK,552.17,563.81,545.09,551.88,60431063,33350711145.85
2025-07-02,0700.HK,556.01,563.88,552.81,556.94,61006011,33976601813.37
2025-07-03,0700.HK,550.91,555.22,543.61,552.6,57859646,31973328499.74
2025-07-04,0700.HK,563.2,573.03,560.66,564.81,55707237,31463959843.52
2025-07-07,0700.HK,549.53,556.97,542.63,553.19,43901648,24286158939.86
2025-07-08,0700.HK,551.62,560.26,537.61,550.52,49378575,27183866797.39
2025-07-09,0700.HK,537.72,550.27,528.91,540.81,47375795,25621111564.53
2025-07-10,0700.HK,548.02,555.59,539.0,546.11,53869066,29418543172.87
2025-07-11,0700.HK,539.35,550.39,537.51,539.27,55159477,29745778240.05
2025-07-14,0700.HK,539.04,541.47,530.23,533.63,57218161,30533056358.0
2025-07-15,0700.HK,532.25,539.34,526.55,533.65,51883172,27687302684.55
2025-07-16,0700.HK,559.68,571.72,549.7,554.6,64251103,35633648691.78
2025-07-17,0700.HK,557.09,563.78,549.59,560.14,57526242,32222782922.01
2025-07-18,0700.HK,548.47,567.34,536.67,554.55,55620449,30844158557.32
2025-07-21,0700.HK,545.18,555.24,537.63,542.32,42437115,23014293145.64
2025-07-22,0700.HK,526.5,530.36,518.33,528.47,53140247,28082926697.26
2025-07-23,0700.HK,532.3,543.75,525.02,532.81,49130570,26177098756.11
2025-07-24,0700.HK,522.36,531.87,517.54,520.93,63046085,32842812020.15
2025-07-25,0700.HK,522.21,533.03,515.24,527.73,54375632,28695583215.36
2025-07-28,0700.HK,518.58,525.02,513.6,519.8,54275938,28212444397.73
2025-07-29,0700.HK,520.44,528.51,512.88,520.57,56082335,29194690802.52
2025-07-30,0700.HK,526.05,532.91,511.98,524.24,60398201,31663178674.33
2025-07-31,0700.HK,514.39,526.69,510.46,522.84,45103817,23582140123.4
2025-08-01,0700.HK,512.89,521.81,507.29,510.67,73407437,37486898330.22
2025-08-04,0700.HK,528.83,534.74,523.64,528.43,72104035,38101951362.72
2025-08-05,0700.HK,551.28,556.38,540.54,549.51,57135153,31396204066.92
2025-08-06,0700.HK,580.08,582.93,570.24,577.49,64251813,37104495936.69
2025-08-07,0700.HK,591.11,600.21,578.69,587.76,54660321,32127140132.83
2025-08-08,0700.HK,608.68,620.27,601.8,605.14,57101522,34554545046.9
2025-08-11,0700.HK,599.31,609.83,585.08,598.7,74376196,44528927456.16
2025-08-12,0700.HK,578.43,589.05,571.01,581.27,52219728,30353606918.88
2025-08-13,0700.HK,579.04,581.86,571.33,577.99,52396633,30284777096.26
2025-08-14,0700.HK,570.33,577.81,561.5,573.46,71491569,40997466822.23
2025-08-15,0700.HK,582.62,587.56,569.16,580.86,62716132,36429197931.45
2025-08-18,0700.HK,584.3,593.88,572.26,581.52,43786389,25462529406.1
2025-08-19,0700.HK,594.72,605.22,585.44,594.09,52971938,31469949502.94
2025-08-20,0700.HK,606.58,617.52,600.17,609.95,55377093,33777466417.69
2025-08-21,0700.HK,606.93,614.35,594.35,611.78,50264372,30750678239.07
2025-08-22,0700.HK,622.91,627.02,613.38,621.08,70596340,43845942344.91
2025-08-25,0700.HK,621.13,636.45,606.65,622.34,52744870,32825196668.13
2025-08-26,0700.HK,608.13,622.21,598.82,610.25,61212961,37355061317.64
2025-08-27,0700.HK,615.79,629.23,597.02,608.56,63148933,38429610734.98
2025-08-28,0700.HK,608.29,618.68,596.57,609.11,59765862,36404144984.21
2025-08-29,0700.HK,587.27,599.07,580.83,586.8,58834167,34524021754.72
2025-09-01,0700.HK,560.21,570.73,549.16,561.35,53139313,29829942569.71
2025-09-02,0700.HK,575.15,582.29,572.69,574.69,49104018,28219620545.07
2025-09-03,0700.HK,573.56,586.77,565.97,575.82,47976234,27625706804.35
2025-09-04,0700.HK,562.85,569.88,550.09,566.19,53916677,30527108571.32
2025-09-05,0700.HK,564.16,578.9,558.03,567.54,56236769,31916648748.56
2025-09-08,0700.HK,570.79,574.36,566.04,568.48,57983267,32962589211.43
2025-09-09,0700.HK,560.54,562.38,544.23,555.48,57263863,31809081765.52
2025-09-10,0700.HK,563.19,573.18,553.69,565.56,46584877,26346362271.45
2025-09-11,0700.HK,563.24,575.37,550.3,567.14,53918038,30579251688.25
2025-09-12,0700.HK,578.38,584.78,568.93,579.68,58798514,34084367100.06
2025-09-15,0700.HK,581.71,584.93,577.73,582.33,53510874,31161070951.4
2025-09-16,0700.HK,577.04,583.89,574.79,579.76,63558872,36849159862.86
2025-09-17,0700.HK,595.78,599.81,588.39,596.25,54100896,32257495916.4
2025-09-18,0700.HK,586.73,597.38,577.2,585.06,64085912,37494384013.07
2025-09-19,0700.HK,591.16,602.09,581.09,595.02,57604499,34275962935.14
2025-09-22,0700.HK,570.0,578.96,559.37,573.15,48454299,27771615718.55
2025-09-23,0700.HK,570.05,572.69,567.56,569.94,56694847,32312852777.17
2025-09-24,0700.HK,568.37,578.98,559.88,569.9,51359452,29269901880.42
2025-09-25,0700.HK,558.84,565.46,553.22,555.87,57292690,31847332574.18
2025-09-26,0700.HK,559.25,572.22,551.11,557.27,53742073,29948708896.66
2025-09-29,0700.HK,551.33,556.49,538.82,550.28,52261768,28758524417.56
2025-09-30,0700.HK,535.17,547.47,528.19,533.21,62513681,33332846850.63
2025-10-01,0700.HK,538.47,550.16,524.75,535.62,57388672,30738561444.65
2025-10-02,0700.HK,544.82,555.51,534.71,541.36,52398777,28366760390.33
2025-10-03,0700.HK,532.3,542.32,527.09,530.69,47201483,25049471616.78
2025-10-06,0700.HK,541.0,543.56,529.21,535.65,51170754,27409808318.35
2025-10-07,0700.HK,554.27,560.8,535.66,548.59,49738749,27286376040.25
2025-10-08,0700.HK,558.52,565.59,544.6,555.91,62048078,34493154173.59
2025-10-09,0700.HK,550.64,554.06,544.37,550.88,53381887,29406935626.77
2025-10-10,0700.HK,549.51,559.16,545.19,549.13,59439348,32639825217.84
2025-10-13,0700.HK,533.31,539.97,518.67,529.94,57015496,30215077232.93
2025-10-14,0700.HK,537.3,545.78,526.27,540.87,58722555,31761518022.25
2025-10-15,0700.HK,552.4,561.78,540.18,552.8,49294315,27249769797.83
2025-10-16,0700.HK,540.49,547.26,528.15,536.87,57207514,30713077388.36
2025-10-17,0700.HK,520.76,531.2,511.33,524.65,62152936,32608579884.66
2025-10-20,0700.HK,524.72,530.1,512.98,522.43,55259605,28869026090.11
2025-10-21,0700.HK,525.3,530.99,511.2,519.18,49951530,25933901802.47
2025-10-22,0700.HK,525.29,534.82,515.91,528.16,45373984,23964667582.87
2025-10-23,0700.HK,523.79,539.91,521.67,528.57,45657370,24133083120.53
2025-10-24,0700.HK,536.26,545.58,527.45,534.64,57840907,30924137223.43
2025-10-27,0700.HK,537.31,552.82,535.48,540.26,63497793,34305633962.28
2025-10-28,0700.HK,557.7,568.32,551.3,559.57,51281089,28695132707.08
2025-10-29,0700.HK,566.7,572.72,556.71,560.27,63766881,35726430044.45
2025-10-30,0700.HK,566.37,575.2,559.71,564.93,56826036,32102510641.34
2025-10-31,0700.HK,541.82,560.75,530.36,549.18,50460188,27711974894.53
2025-11-03,0700.HK,542.77,545.43,536.76,543.33,68904960,37438334948.85
2025-11-04,0700.HK,568.43,571.12,550.68,561.19,52696410,29572860053.81
2025-11-05,0700.HK,580.39,590.82,569.3,585.26,63603708,37224999147.25
2025-11-06,0700.HK,588.07,598.06,583.15,588.85,51373481,30251144303.58
2025-11-07,0700.HK,596.29,607.86,587.93,599.88,52244446,31340215481.39
2025-11-10,0700.HK,595.96,607.22,588.45,595.44,49965874,29751852930.39
2025-11-11,0700.HK,600.53,602.82,584.67,597.58,53028756,31688966358.73
2025-11-12,0700.HK,596.2,598.7,590.11,591.98,61588439,36459072380.29
2025-11-13,0700.HK,578.41,581.98,563.67,577.07,51501280,29720014558.56
2025-11-14,0700.HK,578.03,589.02,566.15,574.92,57926140,33302642240.75
2025-11-17,0700.HK,590.76,597.22,578.41,589.81,57003612,33621244292.74
2025-11-18,0700.HK,601.44,613.23,589.32,602.67,63316801,38159198501.3
2025-11-19,0700.HK,578.82,590.06,565.35,587.3,44071441,25883189049.42
2025-11-20,0700.HK,608.75,615.98,589.72,602.67,50799161,30614949007.67
2025-11-21,0700.HK,609.42,613.18,602.83,609.54,50154895,30571382282.6
2025-11-24,0700.HK,596.61,607.21,582.53,600.88,48423508,29096494285.44
2025-11-25,0700.HK,585.83,594.99,575.16,589.84,60146176,35476378679.14
2025-11-26,0700.HK,613.18,618.53,599.0,608.58,49584954,30176413532.23
2025-11-27,0700.HK,618.1,629.8,607.44,616.39,68268312,42079672166.73
2025-11-28,0700.HK,639.65,646.8,627.48,638.19,60123084,38370001030.33
2025-12-01,0700.HK,642.97,651.57,631.38,640.31,53305816,34132099322.71
2025-12-02,0700.HK,637.53,646.4,625.04,636.25,56388593,35877514313.71
2025-12-03,0700.HK,636.2,643.03,624.53,639.09,50642323,32365114633.29
2025-12-04,0700.HK,631.08,646.72,616.39,631.82,67858799,42874820399.94
2025-12-05,0700.HK,616.09,622.14,607.35,609.53,45308916,27617097240.96
2025-12-08,0700.HK,592.12,603.5,586.3,595.52,58427868,34795210195.34
2025-12-09,0700.HK,589.04,591.87,578.84,587.95,51863322,30492890719.38
2025-12-10,0700.HK,596.96,610.94,580.94,594.61,46796715,27825929443.89
2025-12-11,0700.HK,594.06,597.92,580.13,591.46,53948448,31908581822.36
2025-12-12,0700.HK,586.02,599.29,577.2,584.48,53072196,31019651848.2
2025-12-15,0700.HK,600.19,610.12,585.2,595.36,50772461,30227828438.06
2025-12-16,0700.HK,587.45,590.96,579.46,588.19,48576300,28572167113.39
2025-12-17,0700.HK,596.25,600.03,585.89,593.79,66423586,39441775922.11
2025-12-18,0700.HK,582.69,595.77,577.49,589.54,53792140,31712411033.6
2025-12-19,0700.HK,578.15,600.36,565.54,587.45,58024822,34086532311.59
2025-12-22,0700.HK,595.55,602.19,591.34,593.42,51310252,30448470713.33
2025-12-23,0700.HK,623.75,629.73,606.98,614.51,55937755,34374234203.98
2025-12-24,0700.HK,623.28,636.15,612.65,624.19,57750682,36047337621.4
2025-12-25,0700.HK,607.77,622.4,604.5,608.43,56530126,34394572464.82
2025-12-26,0700.HK,601.72,608.62,596.26,602.28,52252473,31470564708.35
2025-12-29,0700.HK,583.23,596.0,573.39,587.05,69146700,40592605126.6
2025-12-30,0700.HK,601.55,606.5,591.93,599.93,47747290,28644845698.93
2025-12-31,0700.HK,584.24,592.18,578.96,582.61,71227954,41497857919.18
2026-01-01,0700.HK,590.12,601.63,582.98,589.62,49437626,29149630242.46
2026-01-02,0700.HK,557.62,566.78,550.8,555.48,53383522,29653416621.74
2026-01-05,0700.HK,546.71,556.83,538.36,544.93,50224951,27369322530.66
2026-01-06,0700.HK,538.81,544.98,532.84,542.85,57517749,31223247959.84
2026-01-07,0700.HK,534.1,549.28,526.01,536.57,50339722,27010547353.88
2026-01-08,0700.HK,528.31,537.65,516.31,532.27,70519767,37535347919.54
2026-01-09,0700.HK,527.98,534.88,520.08,526.12,68799955,36197212796.12
2026-01-12,0700.HK,506.76,511.52,503.31,507.69,62097376,31526111202.76
2026-01-13,0700.HK,505.38,515.12,489.97,501.84,56986375,28597994052.88
2026-01-14,0700.HK,496.37,504.49,493.36,498.51,49652878,24752540966.74
2026-01-15,0700.HK,504.69,514.77,491.23,500.64,47496650,23778862339.3
2026-01-16,0700.HK,496.32,507.37,477.79,489.4,57792771,28283742552.08
2026-01-19,0700.HK,472.71,486.52,465.83,475.64,43764376,20816014977.18
2026-01-20,0700.HK,478.19,488.43,464.5,475.8,59260602,28196473990.95
2026-01-21,0700.HK,470.94,484.76,460.89,475.85,54075019,25731682582.68
2026-01-22,0700.HK,473.06,482.93,464.46,472.43,58724014,27743161241.9
2026-01-23,0700.HK,462.84,469.47,457.34,465.67,55948070,26053310672.73
2026-01-26,0700.HK,483.99,495.56,474.36,484.9,45098865,21868599069.28
2026-01-27,0700.HK,476.64,483.62,466.69,477.02,47310122,22567794869.15
2026-01-28,0700.HK,485.66,498.17,479.2,491.82,60603735,29806302548.93
2026-01-29,0700.HK,497.99,502.68,492.79,495.74,66916441,33173184599.33
2026-01-30,0700.HK,491.8,502.5,485.16,491.09,52949948,26003249393.37
2026-02-02,0700.HK,466.59,476.13,457.47,470.9,59065347,27814062097.37
2026-02-03,0700.HK,472.72,483.49,462.65,468.92,50814822,23828221063.66
2026-02-04,0700.HK,456.6,461.28,446.59,456.92,58053864,26525711119.85
2026-02-05,0700.HK,461.24,464.2,451.32,459.38,54389829,24985332816.12
2026-02-06,0700.HK,466.59,475.41,456.73,465.67,73245858,34108645730.02
2026-02-09,0700.HK,466.3,469.3,460.86,465.4,52931577,24634225140.33
2026-02-10,0700.HK,470.28,471.7,463.98,468.89,56326336,26411085622.62
2026-02-11,0700.HK,474.75,479.22,465.59,474.85,51567907,24487210714.96
2026-02-12,0700.HK,469.76,481.35,467.46,470.77,56102868,26411458388.9
2026-02-13,0700.HK,469.67,474.51,457.42,466.79,56158749,26214223469.49
2026-02-16,0700.HK,462.49,469.68,458.58,463.3,58825559,27253629444.73
2026-02-17,0700.HK,464.64,468.63,454.88,461.44,65969872,30441084367.78
2026-02-18,0700.HK,485.6,496.99,477.98,483.13,57572660,27814879654.31
2026-02-19,0700.HK,506.03,509.58,496.92,506.12,62602373,31684447976.48
2026-02-20,0700.HK,492.52,503.44,485.21,495.13,66999677,33173763359.29
2026-02-23,0700.HK,483.48,491.81,477.67,485.79,47768577,23205545504.88
2026-02-24,0700.HK,508.4,516.38,495.72,505.67,46710594,23620106299.44
2026-02-25,0700.HK,500.64,507.57,493.66,497.75,52479110,26121368639.91
2026-02-26,0700.HK,486.67,502.47,484.03,491.91,65461550,32201311923.41
2026-02-27,0700.HK,475.95,487.53,471.95,478.96,59034482,28274974798.83
2026-03-02,0700.HK,482.04,493.05,471.15,483.17,45010983,21748159927.36
2026-03-03,0700.HK,472.52,481.63,460.4,470.91,45766684,21551774741.84
2026-03-04,0700.HK,477.98,482.79,473.84,475.8,47966199,22822416079.51
2026-03-05,0700.HK,483.21,494.68,474.98,482.46,52642254,25397817857.58
2026-03-06,0700.HK,497.3,502.51,487.43,495.76,60230487,29859843094.72
2026-03-09,0700.HK,493.96,503.52,482.42,495.25,58271233,28858717151.34
2026-03-10,0700.HK,470.0,482.14,462.59,474.34,63598993,30167585452.98
2026-03-11,0700.HK,469.06,476.76,457.15,466.18,53309705,24852155840.75
2026-03-12,0700.HK,467.37,475.37,461.36,467.06,52001613,24287937052.48
2026-03-13,0700.HK,462.07,466.46,459.72,462.23,55964127,25868106115.51
2026-03-16,0700.HK,469.09,477.95,461.48,469.46,45586715,21401346864.55
2026-03-17,0700.HK,479.16,484.17,470.67,476.95,65854762,31409108108.76
2026-03-18,0700.HK,481.85,488.68,475.78,478.41,54085611,25875113640.56
2026-03-19,0700.HK,481.5,491.0,474.31,484.2,56691414,27450096606.19
2026-03-20,0700.HK,476.5,489.5,473.76,480.43,53014512,25469875949.05
2026-03-23,0700.HK,462.28,463.97,452.1,461.94,63245906,29215593784.34
2026-03-24,0700.HK,468.1,470.5,463.15,467.16,56081320,26198763757.22
2026-03-25,0700.HK,461.25,474.61,451.81,464.97,45591917,21198774497.91
2026-03-26,0700.HK,468.01,477.35,457.34,469.61,45544196,21388126711.22
2026-03-27,0700.HK,472.77,479.59,468.75,472.45,57869057,27340356855.53
2026-03-30,0700.HK,461.79,464.79,455.11,462.64,60202047,27852025433.48
2026-03-31,0700.HK,459.54,474.31,450.66,463.73,47835430,22182490723.9
2026-04-01,0700.HK,468.83,470.59,463.44,466.96,57291641,26752842836.7
2026-04-02,0700.HK,468.2,477.28,462.55,469.84,59920570,28153340138.17
2026-04-03,0700.HK,453.95,462.98,447.32,457.94,64087143,29348198553.52
2026-04-06,0700.HK,452.57,460.24,449.07,452.7,53761249,24337967013.47
2026-04-07,0700.HK,466.27,473.86,457.93,464.79,51732200,24044440229.36
2026-04-08,0700.HK,474.93,481.96,463.68,470.99,58632674,27615644244.92
2026-04-09,0700.HK,474.75,481.07,470.46,473.6,56341207,26683457612.17
2026-04-10,0700.HK,487.44,496.25,477.11,486.1,59653736,28997964980.03
2026-04-13,0700.HK,480.81,491.08,477.29,484.47,52323842,25349408879.36
2026-04-14,0700.HK,477.65,487.24,472.21,479.39,47201414,22628034239.01
2026-04-15,0700.HK,469.78,477.94,465.8,469.47,59080938,27736931866.77
2026-04-16,0700.HK,463.74,469.34,454.55,465.33,52314562,24343590411.45
2026-04-17,0700.HK,467.08,474.15,458.06,466.75,68236653,31849154872.11
2026-04-20,0700.HK,472.28,480.84,470.71,472.28,64284191,30360046232.41
2026-04-21,0700.HK,452.78,454.97,446.28,453.42,53100696,24077159210.67
2026-04-22,0700.HK,437.72,439.38,434.85,438.06,63539540,27833991635.18
2026-04-23,0700.HK,450.72,454.5,446.33,448.59,61673554,27666168879.68
2026-04-24,0700.HK,473.96,475.56,467.77,473.13,49662770,23497106192.54
2026-04-27,0700.HK,469.62,480.66,467.2,471.76,57445265,27100508723.13
2026-04-28,0700.HK,480.98,487.26,470.46,484.49,61572175,29831214143.69
2026-04-29,0700.HK,493.82,495.9,487.44,494.36,58815226,29075959982.93
2026-04-30,0700.HK,488.95,500.69,485.78,490.93,67118802,32950965050.44
2026-05-01,0700.HK,477.02,483.22,468.5,477.06,56198295,26809963240.87
2026-05-04,0700.HK,468.99,477.92,459.86,473.71,54408482,25773634522.3
2026-05-05,0700.HK,470.73,480.02,461.03,472.57,62577449,29572005589.21
2026-05-06,0700.HK,482.98,491.05,481.17,485.55,55764636,27076463378.31
2026-05-07,0700.HK,490.37,498.52,487.63,490.45,54153593,26559418428.11
2026-05-08,0700.HK,498.21,506.67,491.22,495.27,48399090,23970575984.89
2026-05-11,0700.HK,503.33,515.09,493.76,499.91,54757234,27373625286.63
2026-05-12,0700.HK,503.61,512.9,489.19,497.19,56278690,27980956301.0
2026-05-13,0700.HK,510.82,520.36,505.26,512.25,52440777,26862904927.65
2026-05-14,0700.HK,517.48,527.29,513.06,516.2,60793989,31381886928.74
2026-05-15,0700.HK,515.36,522.38,504.0,517.85,52015576,26936331839.7
2026-05-18,0700.HK,520.37,532.75,508.11,522.39,53978961,28197828385.91
2026-05-19,0700.HK,533.45,535.73,530.12,533.73,50965670,27201715922.19
2026-05-20,0700.HK,536.36,543.92,532.08,536.22,63318025,33952355149.49
2026-05-21,0700.HK,548.06,558.28,539.32,542.18,51521262,27933948563.75
2026-05-22,0700.HK,529.24,534.22,523.97,528.87,44063579,23303695243.35
2026-05-25,0700.HK,530.02,534.38,518.4,532.69,45675166,24330845478.77
2026-05-26,0700.HK,520.3,525.1,513.26,522.12,55872663,29172252354.97
2026-05-27,0700.HK,523.35,535.48,512.71,521.12,61034169,31805999624.71
2026-05-28,0700.HK,509.49,524.59,502.59,514.19,50589154,26012602017.17
2026-05-29,0700.HK,526.0,539.48,514.48,529.38,51982845,27518468488.52
2026-06-01,0700.HK,518.75,520.47,503.54,515.37,60647882,31256304388.61
2026-06-02,0700.HK,509.7,512.71,497.83,510.33,60070345,30655509056.74
2026-06-03,0700.HK,519.47,529.5,514.46,516.31,45363645,23421755132.56
2026-06-04,0700.HK,512.58,514.3,503.42,511.63,58905207,30137940034.68
2026-06-05,0700.HK,519.18,531.56,507.09,520.56,52197196,27171833809.97
2026-06-08,0700.HK,522.62,527.35,518.71,520.35,56205769,29246492570.43
2026-06-09,0700.HK,520.51,523.28,514.84,521.26,62826763,32749173838.59
2026-06-10,0700.HK,500.55,511.0,492.17,506.11,50833631,25727486111.37
2026-06-11,0700.HK,506.09,514.51,503.29,505.65,56613758,28626639132.18
